epoch,accuracy,loss,val_accuracy,val_loss
62,0.7942500114440918,0.5835258364677429,0.7390000224113464,0.6526139974594116
63,0.7990000247955322,0.5768963098526001,0.7860000133514404,0.6102873682975769
64,0.7994999885559082,0.5826148390769958,0.7480000257492065,0.6322948932647705
65,0.8069999814033508,0.5642666816711426,0.781000018119812,0.5955122709274292
66,0.8065000176429749,0.5616939663887024,0.777999997138977,0.5989630222320557
67,0.8015000224113464,0.5632559657096863,0.753000020980835,0.6118705868721008
68,0.8009999990463257,0.5568332076072693,0.7540000081062317,0.6065159440040588
69,0.7977499961853027,0.5573278665542603,0.777999997138977,0.5848709940910339
70,0.8009999990463257,0.5526434779167175,0.7770000100135803,0.5809851288795471
71,0.8059999942779541,0.5516082048416138,0.777999997138977,0.5798786878585815
72,0.8072500228881836,0.5355660915374756,0.7870000004768372,0.560782253742218
73,0.8075000047683716,0.5340058207511902,0.7860000133514404,0.5597612261772156
74,0.8025000095367432,0.5383734703063965,0.7770000100135803,0.5688377618789673
75,0.8090000152587891,0.5257703065872192,0.7639999985694885,0.5764879584312439
76,0.8019999861717224,0.5306750535964966,0.7490000128746033,0.5833849906921387
77,0.8022500276565552,0.5311464667320251,0.7829999923706055,0.5489037036895752
78,0.8025000095367432,0.5290538668632507,0.7910000085830688,0.5448909997940063
79,0.8015000224113464,0.5184598565101624,0.7680000066757202,0.5581472516059875
80,0.8087499737739563,0.5134579539299011,0.781000018119812,0.5388443470001221
81,0.8032500147819519,0.5279760360717773,0.7910000085830688,0.5407896637916565
82,0.809499979019165,0.5131837725639343,0.7870000004768372,0.5406115651130676
83,0.8130000233650208,0.5057222843170166,0.7789999842643738,0.5432536602020264
84,0.8107500076293945,0.5078665018081665,0.7900000214576721,0.5354393124580383
85,0.8119999766349792,0.5084177255630493,0.765999972820282,0.5537152290344238
86,0.8025000095367432,0.513311505317688,0.7860000133514404,0.5399448871612549
87,0.8087499737739563,0.5130693316459656,0.7979999780654907,0.5130531191825867
88,0.8029999732971191,0.5130830407142639,0.781000018119812,0.5412958860397339
89,0.8090000152587891,0.5094784498214722,0.7710000276565552,0.5405997037887573
90,0.8107500076293945,0.5069754123687744,0.7960000038146973,0.5094993710517883
91,0.8097500205039978,0.500523030757904,0.7919999957084656,0.5185129642486572
92,0.8169999718666077,0.500832736492157,0.7979999780654907,0.5043888688087463
93,0.8144999742507935,0.501424252986908,0.7929999828338623,0.5170665979385376
94,0.815750002861023,0.48809441924095154,0.781000018119812,0.5387780666351318
95,0.8147500157356262,0.497916042804718,0.796999990940094,0.48914191126823425
96,0.8119999766349792,0.5008106827735901,0.800000011920929,0.5018749237060547
97,0.815750002861023,0.4897843599319458,0.8019999861717224,0.48351556062698364
98,0.8109999895095825,0.49293291568756104,0.7990000247955322,0.5006027817726135
99,0.8192499876022339,0.48457732796669006,0.8019999861717224,0.48584961891174316
