epoch,accuracy,loss,val_accuracy,val_loss
39,0.8184999823570251,0.4238426089286804,0.7820000052452087,0.4644266366958618
40,0.815500020980835,0.4267904460430145,0.7770000100135803,0.4777144193649292
41,0.8205000162124634,0.427602082490921,0.7770000100135803,0.45674288272857666
42,0.8209999799728394,0.4227343201637268,0.781000018119812,0.4517286419868469
43,0.8195000290870667,0.41625142097473145,0.7799999713897705,0.4676946997642517
44,0.8237500190734863,0.4164280295372009,0.7950000166893005,0.45301562547683716
45,0.8245000243186951,0.4115673303604126,0.7910000085830688,0.451535165309906
46,0.8232499957084656,0.4121896028518677,0.7889999747276306,0.4604119658470154
47,0.8270000219345093,0.4093669652938843,0.7940000295639038,0.45341286063194275
48,0.8305000066757202,0.3975974917411804,0.7879999876022339,0.4577418863773346
49,0.8245000243186951,0.3998863995075226,0.7860000133514404,0.4634746313095093
50,0.8299999833106995,0.40286704897880554,0.7900000214576721,0.4581073522567749
51,0.8314999938011169,0.399344801902771,0.7960000038146973,0.4474978744983673
52,0.8337500095367432,0.3911377489566803,0.7929999828338623,0.45223432779312134
53,0.8360000252723694,0.39311882853507996,0.7940000295639038,0.4505428373813629
54,0.8335000276565552,0.3892388343811035,0.7860000133514404,0.4708986282348633
55,0.8387500047683716,0.3861422538757324,0.7760000228881836,0.46052563190460205
56,0.8327500224113464,0.3929397761821747,0.7889999747276306,0.47061440348625183
57,0.843999981880188,0.38197970390319824,0.7889999747276306,0.4568755626678467
58,0.8410000205039978,0.3800663352012634,0.7960000038146973,0.45120400190353394
59,0.84375,0.3737109899520874,0.7960000038146973,0.4524414539337158
60,0.8514999747276306,0.3640560805797577,0.7910000085830688,0.465484619140625
61,0.8514999747276306,0.3644130229949951,0.7950000166893005,0.4543319642543793
62,0.8424999713897705,0.36802995204925537,0.7860000133514404,0.4560166895389557
63,0.8489999771118164,0.3649548292160034,0.7900000214576721,0.456757515668869
64,0.8577499985694885,0.3602004051208496,0.7820000052452087,0.46827128529548645
65,0.8547499775886536,0.3569914996623993,0.800000011920929,0.46640270948410034
66,0.859000027179718,0.350263774394989,0.8009999990463257,0.4748552739620209
67,0.862500011920929,0.35230451822280884,0.796999990940094,0.4659682512283325
68,0.8610000014305115,0.3441830277442932,0.7950000166893005,0.47600317001342773
69,0.8587499856948853,0.3489781618118286,0.7990000247955322,0.4635867476463318
70,0.8535000085830688,0.35068631172180176,0.7950000166893005,0.4750654399394989
71,0.8587499856948853,0.34562960267066956,0.7879999876022339,0.4566693603992462
72,0.8575000166893005,0.34137600660324097,0.7940000295639038,0.4598460793495178
73,0.8665000200271606,0.3303341567516327,0.7770000100135803,0.48855048418045044
74,0.8654999732971191,0.3326701521873474,0.7689999938011169,0.47640979290008545
75,0.8567500114440918,0.3489115536212921,0.7680000066757202,0.4797418713569641
76,0.8662499785423279,0.33795273303985596,0.7760000228881836,0.48082560300827026
77,0.8627499938011169,0.33271151781082153,0.7749999761581421,0.4713502526283264
78,0.8690000176429749,0.33058586716651917,0.7710000276565552,0.48155441880226135
79,0.871999979019165,0.33006715774536133,0.765999972820282,0.4925587773323059
80,0.8722500205039978,0.3268152177333832,0.7670000195503235,0.5066975951194763
81,0.8687499761581421,0.3264549672603607,0.7699999809265137,0.503973126411438
82,0.8807500004768372,0.3148462176322937,0.7739999890327454,0.4894251823425293
83,0.8857499957084656,0.31041163206100464,0.7829999923706055,0.4847714900970459
84,0.8799999952316284,0.3151485323905945,0.7900000214576721,0.4764479994773865
85,0.871749997138977,0.3179173171520233,0.8029999732971191,0.47677916288375854
86,0.878250002861023,0.3147699236869812,0.800000011920929,0.4868728816509247
87,0.8820000290870667,0.3062252998352051,0.7990000247955322,0.48721227049827576
88,0.8799999952316284,0.30712202191352844,0.8019999861717224,0.47999072074890137
89,0.8917499780654907,0.28965669870376587,0.7910000085830688,0.49857038259506226
90,0.8912500143051147,0.29209986329078674,0.7900000214576721,0.48685887455940247
91,0.8912500143051147,0.2939886748790741,0.7860000133514404,0.511793315410614
92,0.8774999976158142,0.31058579683303833,0.7820000052452087,0.4919448792934418
93,0.8932499885559082,0.2856147587299347,0.7879999876022339,0.5062228441238403
94,0.893750011920929,0.2824563980102539,0.7850000262260437,0.4912949800491333
95,0.890250027179718,0.2830316424369812,0.7910000085830688,0.5078418254852295
96,0.8982499837875366,0.2820139527320862,0.7940000295639038,0.4878062903881073
97,0.8982499837875366,0.2765505313873291,0.7860000133514404,0.5243123769760132
98,0.8962500095367432,0.27274951338768005,0.7929999828338623,0.5053948760032654
99,0.9039999842643738,0.26695016026496887,0.7929999828338623,0.5158835649490356
